0, value, target
1361,642.661,644.589
1362,642.628,644.556
1363,642.558,644.485
1364,642.487,644.414
1365,642.489,644.416
1366,642.491,644.418
1367,642.492,644.419
1368,642.492,644.419
1369,642.434,644.362
1370,642.377,644.304
1371,642.319,644.246
1372,642.261,644.187
1373,642.203,644.129
1374,642.147,644.073
1375,642.091,644.017
1376,642.033,643.959
1377,641.976,643.901
1378,641.991,643.917
1379,642.006,643.932
1380,642.078,644.004
1381,642.151,644.077
1382,642.223,644.15
1383,642.296,644.223
1384,642.369,644.296
1385,642.441,644.369
1386,642.514,644.442
1387,642.587,644.515
1388,642.66,644.588
1389,642.735,644.663
1390,642.809,644.737
1391,642.891,644.819
1392,642.999,644.928
1393,643.114,645.043
1394,643.229,645.158
1395,643.271,645.2
1396,643.312,645.242
1397,643.354,645.284
1398,643.396,645.326
1399,643.495,645.425
1400,643.594,645.525
1401,643.693,645.625
1402,643.793,645.724
1403,643.892,645.824
1404,643.904,645.836
1405,644.004,645.936
1406,644.103,646.035
1407,644.202,646.135
1408,644.302,646.235
1409,644.401,646.334
1410,644.443,646.376
1411,644.485,646.418
1412,644.527,646.46
1413,644.569,646.503
1414,644.61,646.544
1415,644.652,646.586
1416,644.694,646.629
1417,644.736,646.671
1418,644.778,646.712
1419,644.818,646.752
1420,644.858,646.793
1421,644.891,646.826
1422,644.897,646.832
1423,644.897,646.832
1424,644.897,646.832
1425,644.898,646.832
1426,644.905,646.84
1427,644.926,646.861
1428,644.947,646.882
1429,644.968,646.903
1430,644.992,646.927
1431,645.016,646.951
1432,645.04,646.975
1433,645.064,647
1434,645.175,647.111
1435,645.129,647.065
1436,645.084,647.019
1437,645.038,646.973
1438,645.064,646.999
1439,645.098,647.033
1440,645.119,647.054
1441,645.139,647.075
1442,645.163,647.099
1443,645.197,647.132
1444,645.234,647.17
1445,645.271,647.207
1446,645.308,647.244
1447,645.345,647.281
1448,645.419,647.355
1449,645.492,647.429
1450,645.566,647.502
1451,645.639,647.576
1452,645.713,647.65
1453,645.786,647.723
1454,645.86,647.797
1455,645.933,647.871
1456,645.96,647.898
1457,645.974,647.912
1458,646.026,647.964
1459,646.079,648.017
1460,646.135,648.073
1461,646.191,648.13
1462,646.219,648.158
1463,646.275,648.214
1464,646.352,648.291
1465,646.498,648.438
1466,646.645,648.585
1467,646.791,648.732
1468,646.866,648.807
1469,646.933,648.874
1470,647.013,648.954
1471,647.092,649.033
1472,647.169,649.11
1473,647.235,649.177
1474,647.299,649.241
1475,647.362,649.304
1476,647.425,649.368
1477,647.494,649.436
1478,647.526,649.468
1479,647.557,649.5
1480,647.59,649.533
1481,647.626,649.569
1482,647.689,649.633
1483,647.753,649.696
1484,647.817,649.76
1485,647.88,649.823
1486,647.955,649.899
1487,648.031,649.975
1488,648.068,650.012
1489,648.105,650.049
1490,648.162,650.107
1491,648.22,650.164
1492,648.305,650.25
1493,648.362,650.307
1494,648.421,650.366
1495,648.479,650.425
1496,648.541,650.487
1497,648.608,650.554
1498,648.675,650.621
1499,648.741,650.688
1500,648.808,650.754
1501,648.875,650.821
1502,648.941,650.888
1503,649.008,650.955
1504,649.075,651.022
1505,649.141,651.089
1506,649.232,651.179
1507,649.319,651.267
1508,649.414,651.362
1509,649.475,651.424
1510,649.536,651.485
1511,649.593,651.542
1512,649.657,651.606
1513,649.72,651.669
1514,649.783,651.732
1515,649.846,651.796
1516,649.936,651.886
1517,650.026,651.976
1518,650.116,652.066
1519,650.205,652.156
1520,650.268,652.219
1521,650.331,652.282
1522,650.394,652.345
1523,650.457,652.408
1524,650.498,652.45
1525,650.539,652.491
1526,650.577,652.529
1527,650.534,652.486
1528,650.567,652.519
1529,650.6,652.552
1530,650.633,652.585
1531,650.694,652.646
1532,650.755,652.707
1533,650.815,652.768
1534,650.876,652.829
1535,650.937,652.889
1536,650.974,652.927
1537,651.009,652.962
1538,651.037,652.99
1539,651.029,652.982
1540,651.089,653.042
1541,651.15,653.103
1542,651.177,653.131
1543,651.205,653.159
1544,651.233,653.187
1545,651.261,653.214
1546,651.288,653.242
1547,651.316,653.27
1548,651.344,653.298
1549,651.303,653.257
1550,651.331,653.285
1551,651.371,653.325
1552,651.435,653.389
1553,651.499,653.453
1554,651.566,653.52
1555,651.639,653.594
1556,651.715,653.671
1557,651.889,653.845
1558,651.93,653.885
1559,652.027,653.983
1560,652.135,654.091
1561,652.018,653.974
1562,651.902,653.857
1563,651.785,653.741
1564,651.794,653.749
1565,651.802,653.757
1566,651.841,653.796
1567,651.724,653.68
1568,651.608,653.563
1569,651.56,653.515
1570,651.471,653.425
1571,651.381,653.335
1572,651.324,653.278
1573,651.267,653.221
1574,651.21,653.163
1575,651.187,653.141
1576,651.165,653.119
1577,651.108,653.061
1578,651.088,653.041
1579,651.12,653.073
1580,651.096,653.049
1581,651.059,653.012
1582,650.999,652.952
1583,651.029,652.982
1584,651.057,653.01
1585,651.078,653.032
1586,651.097,653.051
1587,651.097,653.051
1588,651.155,653.108
1589,651.155,653.108
1590,651.158,653.112
1591,651.379,653.333
1592,651.46,653.414
1593,651.54,653.495
1594,651.496,653.451
1595,651.452,653.406
1596,651.377,653.331
1597,651.546,653.501
1598,651.715,653.67
1599,651.936,653.892
1600,652.13,654.087
1601,652.326,654.283
1602,652.489,654.446
1603,652.65,654.608
1604,652.811,654.769
1605,652.937,654.896
1606,653.063,655.023
1607,653.224,655.184
1608,653.349,655.309
1609,653.491,655.452
1610,653.621,655.582
1611,653.751,655.712
1612,653.881,655.843
1613,653.92,655.882
1614,653.906,655.868
1615,653.909,655.87
1616,653.894,655.856
1617,653.893,655.855
1618,653.929,655.89
1619,653.911,655.873
1620,653.881,655.843
1621,653.83,655.791
1622,653.919,655.881
1623,654.009,655.971
1624,654.098,656.06
1625,654.281,656.244
1626,654.464,656.428
1627,654.523,656.487
1628,654.524,656.488
1629,654.473,656.436
1630,654.422,656.385
1631,654.37,656.333
1632,654.317,656.28
1633,654.326,656.289
1634,654.276,656.238
1635,654.225,656.187
1636,654.174,656.136
1637,654.124,656.086
1638,654.097,656.059
1639,654.068,656.03
1640,654.056,656.018
1641,654.028,655.99
1642,654.002,655.964
1643,654.035,655.997
1644,654.121,656.084
1645,654.191,656.154
1646,654.286,656.249
1647,654.355,656.318
1648,654.397,656.36
1649,654.503,656.467
1650,654.589,656.553
1651,654.674,656.638
1652,654.79,656.754
1653,654.905,656.869
1654,655.02,656.985
1655,655.041,657.006
1656,655,656.965
1657,654.994,656.959
1658,655.047,657.012
1659,655.047,657.012
1660,655.047,657.012
1661,655.003,656.968
1662,654.959,656.924
1663,654.856,656.821
1664,654.782,656.746
1665,654.693,656.657
1666,654.604,656.568
1667,654.604,656.567
1668,654.58,656.544
1669,654.467,656.431
1670,654.339,656.302
1671,654.313,656.276
1672,654.198,656.161
1673,654.024,655.986
1674,653.849,655.811
1675,653.762,655.724
1676,653.667,655.628
1677,653.58,655.541
1678,653.485,655.446
1679,653.291,655.251
1680,653.193,655.153
1681,653.02,654.98
1682,652.815,654.774
1683,652.61,654.568
1684,652.405,654.362
1685,652.277,654.234
1686,652.29,654.247
1687,652.303,654.26
1688,652.316,654.273
1689,652.381,654.338
1690,652.454,654.411
1691,652.571,654.528
1692,652.728,654.686
1693,652.885,654.843
1694,653.072,655.031
1695,653.229,655.188
1696,653.385,655.345
1697,653.453,655.413
1698,653.521,655.481
1699,653.723,655.684
1700,653.925,655.887
1701,654.045,656.007
1702,654.247,656.21
1703,654.449,656.413
1704,654.658,656.622
1705,654.778,656.743
1706,654.901,656.866
1707,654.97,656.935
1708,655.091,657.056
1709,655.318,657.284
1710,655.469,657.436
1711,655.723,657.69
1712,655.978,657.946
1713,656.207,658.176
1714,656.436,658.405
1715,656.587,658.557
1716,656.66,658.63
1717,656.762,658.733
1718,656.886,658.856
1719,656.952,658.923
1720,657.069,659.04
1721,657.185,659.156
1722,657.261,659.232
1723,657.337,659.309
1724,657.412,659.385
1725,657.534,659.506
1726,657.655,659.628
1727,657.768,659.741
1728,657.881,659.855
1729,657.861,659.834
1730,657.928,659.902
1731,657.989,659.963
1732,658.056,660.03
1733,658.123,660.097
1734,658.184,660.158
1735,658.245,660.219
1736,658.304,660.279
1737,658.417,660.392
1738,658.478,660.454
1739,658.506,660.481
1740,658.548,660.523
1741,658.563,660.538
1742,658.577,660.553
1743,658.62,660.595
1744,658.662,660.638
1745,658.704,660.68
1746,658.746,660.723
1747,658.672,660.648
1748,658.663,660.639
1749,658.712,660.688
1750,658.703,660.679
1751,658.694,660.67
1752,658.684,660.66
1753,658.675,660.651
1754,658.665,660.641
1755,658.657,660.633
1756,658.649,660.625
1757,658.649,660.625
1758,658.649,660.625
1759,658.737,660.713
1760,658.737,660.713
1761,658.737,660.714
1762,658.738,660.714
1763,658.738,660.715
1764,658.738,660.715
1765,658.738,660.715
1766,658.738,660.715
1767,658.738,660.715
1768,658.746,660.723
1769,658.769,660.746
1770,658.807,660.784
1771,658.845,660.822
1772,658.854,660.83
1773,658.862,660.838
1774,658.899,660.876
1775,658.938,660.914
1776,658.976,660.953
1777,659.102,661.08
1778,659.141,661.119
1779,659.209,661.187
1780,659.319,661.297
1781,659.321,661.299
1782,659.322,661.3
1783,659.323,661.301
1784,659.324,661.302
1785,659.324,661.302
1786,659.324,661.302
1787,659.362,661.341
1788,659.43,661.408
1789,659.54,661.518
1790,659.652,661.63
1791,659.763,661.743
1792,659.881,661.86
1793,660.036,662.016
1794,660.192,662.173
1795,660.348,662.329
1796,660.504,662.486
1797,660.66,662.642
1798,660.807,662.789
1799,660.837,662.82
1800,660.799,662.782
1801,660.762,662.744
1802,660.754,662.736
1803,660.746,662.728
1804,660.708,662.69
1805,660.67,662.652
1806,660.787,662.769
1807,660.794,662.776
1808,660.911,662.894
1809,660.999,662.982
1810,661.045,663.028
1811,661.201,663.184
1812,661.406,663.39
1813,661.611,663.595
1814,661.819,663.804
1815,662.031,664.017
1816,662.246,664.233
1817,662.423,664.411
1818,662.571,664.559
1819,662.733,664.721
1820,662.837,664.825
1821,662.996,664.985
1822,663.151,665.14
1823,663.3,665.29
1824,663.45,665.44
1825,663.599,665.59
1826,663.748,665.739
1827,663.897,665.889
1828,664.047,666.039
1829,664.314,666.307
1830,664.619,666.613
1831,664.924,666.919
1832,665.229,667.224
1833,665.534,667.53
1834,665.839,667.836
1835,666.143,668.142
1836,666.293,668.292
1837,666.553,668.553
1838,666.702,668.703
1839,666.852,668.852
1840,667.001,669.002
1841,667.15,669.152
1842,667.251,669.252
1843,667.351,669.353
1844,667.448,669.45
1845,667.541,669.543
1846,667.63,669.633
1847,667.72,669.723
1848,667.81,669.813
1849,667.876,669.88
1850,667.998,670.002
1851,668.065,670.069
1852,668.132,670.136
1853,668.165,670.169
1854,668.198,670.203
1855,668.232,670.236
1856,668.265,670.27
1857,668.298,670.303
1858,668.332,670.337
1859,668.394,670.399
1860,668.427,670.432
1861,668.46,670.466
1862,668.494,670.499
1863,668.527,670.533
1864,668.56,670.566
1865,668.471,670.476
1866,668.381,670.386
1867,668.291,670.296
1868,668.202,670.206
1869,668.112,670.117
1870,668.023,670.027
1871,667.933,669.937
1872,667.843,669.847
1873,667.754,669.757
1874,667.67,669.673
1875,667.581,669.583
1876,667.547,669.55
1877,667.458,669.46
1878,667.368,669.37
1879,667.302,669.303
1880,667.187,669.189
1881,667.072,669.074
1882,666.949,668.95
1883,666.752,668.752
1884,666.554,668.554
1885,666.357,668.356
1886,666.16,668.158
1887,665.962,667.96
1888,665.765,667.762
1889,665.539,667.535
1890,665.341,667.337
1891,665.268,667.264
1892,664.975,666.97
1893,664.682,666.676
1894,664.388,666.382
1895,664.218,666.211
1896,664.048,666.04
1897,663.877,665.869
1898,663.707,665.698
1899,663.536,665.527
1900,663.366,665.356
1901,663.196,665.185
1902,663.025,665.014
1903,662.855,664.843
1904,662.767,664.755
1905,662.596,664.584
1906,662.37,664.357
1907,662.199,664.186
1908,661.995,663.98
1909,661.734,663.719
1910,661.356,663.34
1911,661.178,663.162
1912,661.008,662.991
1913,661.003,662.986
1914,661,662.983
1915,660.904,662.887
1916,660.807,662.79
1917,660.718,662.701
1918,660.621,662.603
1919,660.326,662.307
1920,660.031,662.011
1921,659.611,661.59
1922,659.411,661.389
1923,659.206,661.183
1924,658.95,660.926
1925,658.693,660.67
1926,658.412,660.387
1927,658.411,660.387
1928,658.411,660.386
1929,658.41,660.386
1930,658.411,660.386
1931,658.44,660.415
1932,658.469,660.445
1933,658.47,660.445
1934,658.381,660.357
1935,658.408,660.384
1936,658.435,660.411
1937,658.422,660.397
1938,658.442,660.418
1939,658.392,660.368
1940,658.508,660.484
1941,658.424,660.4
1942,658.413,660.389
1943,658.311,660.286
1944,658.306,660.281
1945,658.295,660.27
1946,658.285,660.26
1947,658.288,660.263
1948,658.278,660.253
1949,658.466,660.442
1950,658.675,660.651
1951,658.885,660.861
1952,659.137,661.114
1953,659.331,661.309
1954,659.576,661.555
1955,659.814,661.794
1956,660.077,662.058
1957,660.06,662.04
1958,660.042,662.022
1959,660.024,662.004
1960,660.044,662.024
1961,660.042,662.022
1962,659.995,661.975
1963,659.976,661.956
1964,659.957,661.937
1965,659.912,661.892
1966,659.917,661.897
1967,659.964,661.944
1968,659.951,661.931
1969,660.009,661.989
1970,660.066,662.046
1971,660.123,662.103
1972,660.107,662.087
1973,660.091,662.072
1974,659.977,661.957
1975,660.042,662.022
1976,660.112,662.093
1977,660.128,662.108
1978,660.164,662.145
1979,660.236,662.216
1980,660.252,662.232
1981,660.319,662.3
1982,660.344,662.325
1983,660.433,662.414
1984,660.521,662.503
1985,660.617,662.599
1986,660.678,662.66
1987,660.723,662.705
1988,660.767,662.749
1989,660.829,662.811
1990,660.834,662.817
1991,660.893,662.876
1992,661.004,662.987
1993,661.116,663.099
1994,661.16,663.143
1995,661.204,663.187
1996,661.194,663.177
1997,661.183,663.166
1998,661.232,663.215
1999,661.283,663.267
2000,661.385,663.369
2001,661.487,663.472
2002,661.604,663.589
2003,661.719,663.704
2004,661.834,663.82
2005,661.868,663.854
2006,661.898,663.883
2007,661.961,663.947
2008,662.012,663.998
2009,662.036,664.022
2010,662.087,664.073
2011,662.036,664.023
2012,661.986,663.972
2013,661.935,663.921
2014,661.884,663.87
2015,661.834,663.819
2016,661.817,663.802
2017,661.816,663.801
2018,661.813,663.798
2019,661.792,663.777
2020,661.789,663.774
2021,661.725,663.71
2022,661.654,663.639
2023,661.583,663.568
2024,661.58,663.565
2025,661.576,663.561
2026,661.577,663.561
2027,661.577,663.561
2028,661.577,663.562
2029,661.574,663.559
2030,661.521,663.506
2031,661.468,663.453
2032,661.377,663.361
2033,661.311,663.295
2034,661.244,663.228
2035,661.178,663.161
2036,661.111,663.095
2037,661.016,662.999
2038,660.933,662.916
2039,660.841,662.824
2040,660.758,662.74
2041,660.708,662.69
2042,660.658,662.64
2043,660.608,662.59
2044,660.558,662.54
2045,660.508,662.49
2046,660.458,662.439
2047,660.409,662.39
2048,660.36,662.341
2049,660.295,662.276
2050,660.23,662.21
2051,660.23,662.211
2052,660.165,662.146
2053,660.101,662.081
2054,660.105,662.086
2055,660.11,662.09
2056,660.114,662.094
2057,660.087,662.067
2058,660.06,662.04
2059,660.048,662.028
2060,660.036,662.016
2061,660.024,662.004
2062,660.035,662.015
2063,660.023,662.003
2064,660.011,661.991
2065,660.029,662.009
2066,660.047,662.027
2067,660.105,662.086
2068,660.195,662.176
2069,660.285,662.266
2070,660.374,662.355
2071,660.48,662.462
2072,660.586,662.568
2073,660.637,662.619
2074,660.687,662.669
2075,660.738,662.72
2076,660.759,662.741
2077,660.865,662.847
2078,660.975,662.958
2079,661.104,663.087
2080,661.235,663.218
2081,661.21,663.194
2082,661.251,663.235
2083,661.292,663.276
2084,661.264,663.248
2085,661.237,663.22
2086,661.209,663.192
2087,661.212,663.196
2088,661.215,663.199
2089,661.204,663.187
2090,661.193,663.176
2091,661.181,663.165
2092,661.17,663.154
2093,661.159,663.142
2094,661.237,663.22
2095,661.284,663.268
2096,661.333,663.317
2097,661.289,663.273
2098,661.214,663.198
2099,661.139,663.123
2100,661.145,663.128
2101,661.151,663.134
2102,661.16,663.144
2103,661.239,663.223
2104,661.319,663.302
2105,661.299,663.283
2106,661.408,663.392
2107,661.432,663.416
2108,661.455,663.439
2109,661.478,663.462
2110,661.5,663.484
2111,661.61,663.595
2112,661.72,663.705
2113,661.83,663.816
2114,661.941,663.926
2115,662.051,664.037
2116,662.164,664.15
2117,662.277,664.264
2118,662.39,664.378
2119,662.469,664.456
2120,662.548,664.535
2121,662.627,664.615
2122,662.706,664.694
2123,662.803,664.792
2124,662.812,664.801
2125,662.822,664.81
2126,662.83,664.818
2127,662.918,664.907
2128,663.022,665.011
2129,663.126,665.115
2130,663.149,665.139
2131,663.173,665.162
2132,663.193,665.182
2133,663.213,665.203
2134,663.219,665.208
2135,663.323,665.313
2136,663.328,665.318
2137,663.334,665.324
2138,663.384,665.374
2139,663.431,665.421
2140,663.433,665.423
2141,663.436,665.426
2142,663.439,665.429
2143,663.487,665.477
2144,663.534,665.525
2145,663.582,665.572
2146,663.626,665.617
2147,663.671,665.662
2148,663.715,665.706
2149,663.798,665.789
2150,663.88,665.872
2151,663.963,665.955
2152,664.045,666.037
2153,664.108,666.101
2154,664.172,666.164
2155,664.235,666.228
2156,664.298,666.291
2157,664.313,666.306
2158,664.313,666.306
2159,664.313,666.306
2160,664.313,666.306
2161,664.313,666.306
2162,664.355,666.348
2163,664.276,666.268
2164,664.211,666.203
2165,664.129,666.121
2166,664.029,666.021
2167,663.928,665.92
2168,663.784,665.775
2169,663.688,665.679
2170,663.666,665.657
2171,663.644,665.635
2172,663.592,665.583
2173,663.476,665.467
2174,663.36,665.35
2175,663.215,665.205
2176,663.071,665.06
2177,662.952,664.94
2178,662.833,664.821
2179,662.71,664.699
2180,662.588,664.576
2181,662.466,664.454
2182,662.342,664.329
2183,662.218,664.205
2184,662.07,664.056
2185,661.954,663.94
2186,661.838,663.824
2187,661.738,663.723
2188,661.638,663.623
2189,661.538,663.523
2190,661.438,663.423
2191,661.338,663.322
2192,661.196,663.18
2193,661.157,663.141
2194,661.108,663.091
2195,661.075,663.058
2196,661.061,663.044
2197,661.061,663.044
2198,661.061,663.045
2199,661.013,662.996
2200,660.935,662.918
2201,660.857,662.839
2202,660.808,662.791
2203,660.78,662.763
2204,660.752,662.734
2205,660.752,662.735
2206,660.752,662.735
2207,660.727,662.709
2208,660.702,662.684
2209,660.676,662.658
2210,660.65,662.632
2211,660.624,662.606
2212,660.636,662.618
2213,660.647,662.629
2214,660.648,662.63
2215,660.616,662.597
2216,660.569,662.551
